,user_id,registered_at,age,first_purchase,before_first_purchase,since_last_purchase,total_purchases,purchase_frequency,total_expenditure,expenditure_per_transaction,brand_new_transactions,purchased amps,purchased acoustic-guitars,purchased effects-and-pedals,purchased drums-and-percussion,purchased accessories,purchased parts,purchased electric-guitars,purchased pro-audio,purchased folk-instruments,purchased bass-guitars,purchased other,purchased keyboards-and-synths,purchased dj-and-lighting-gear,purchased band-and-orchestra,purchased parts-accessories,purchased home-audio,purchased software,first_type,is_seller,first_listing_date,first_sale_date,since_last_listing,since_last_sale,before_first_listing,before_first_sale,total_sales,sales_frequency,earnings,earnings_per_sale,sold effects-and-pedals,sold electric-guitars,sold amps,sold pro-audio,sold folk-instruments,sold accessories,sold band-and-orchestra,sold acoustic-guitars,sold drums-and-percussion,sold other,sold bass-guitars,sold parts,sold keyboards-and-synths,sold dj-and-lighting-gear,sold home-audio
81,15143,2013-03-12 21:59:52.097,1369,2015-07-20 02:17:11.218,860,133,4,0.0029218407596785976,46374.0,11593.5,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,15163,2013-03-13 00:43:32.155,1369,2016-03-21 23:40:08.590,1105,264,1,0.0007304601899196494,89999.0,89999.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,15239,2013-03-13 17:27:35.421,1368,2015-01-14 21:01:24.260,673,403,3,0.0021929824561403508,297500.0,99166.6666667,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,15295,2013-03-13 22:47:04.807,1368,2016-05-08 14:31:42.000,1152,216,1,0.0007309941520467836,2132.0,2132.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,15573,2013-03-14 21:30:06.311,1367,2014-06-07 11:24:06.087,450,18,71,0.05193855157278712,1252655.0,17643.028169,35,3,0,19,1,10,19,3,14,0,1,1,0,0,0,0,0,0,0,1,2016-07-02 18:27:05.692,2016-07-02 21:51:38.293,161,155,1206,1207,4,0.00292611558157,78000,19500.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,15814,2013-03-15 20:36:53.651,1366,2013-03-16 00:20:30.590,1,609,8,0.005856515373352855,50189.0,6273.625,5,0,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,15957,2013-03-16 15:07:00.908,1365,2013-03-16 17:56:30.931,1,1365,1,0.0007326007326007326,11000.0,11000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,16667,2013-03-19 11:06:48.411,1362,2014-06-03 21:28:38.456,442,226,10,0.007342143906020558,139320.0,13932.0,2,1,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,16688,2013-03-19 14:04:53.235,1362,2013-03-19 14:13:52.573,1,332,10,0.007342143906020558,30487.0,3048.7,4,1,0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,2013-06-04 15:23:05.723,2013-06-09 22:52:31.003,206,206,78,83,10,0.00734214390602,38900,3890.0,1,2,1,0,0,0,0,0,0,1,0,5,0,0,0
90,17247,2013-03-21 18:40:26.522,1360,2016-04-06 21:35:53.822,1113,7,3,0.0022058823529411764,63390.0,21130.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2016-04-08 15:48:57.188,2016-04-30 21:02:12.255,13,13,1114,1137,13,0.00955882352941,755600,58123.07692307692,3,2,3,0,0,0,0,0,0,0,4,1,0,0,0
91,17471,2013-03-22 22:00:06.786,1359,2015-01-29 19:59:40.696,678,434,9,0.006622516556291391,76463.0,8495.88888889,7,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,18128,2013-03-25 17:03:01.525,1356,2014-11-13 02:44:38.987,598,412,3,0.0022123893805309734,58300.0,19433.3333333,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-03-24 16:29:20.697,2014-03-29 20:10:23.659,140,140,364,370,5,0.00368731563422,40500,8100.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,18142,2013-03-25 20:14:24.343,1356,2014-08-18 20:58:53.590,512,842,3,0.0022123893805309734,99000.0,33000.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,18300,2013-03-26 20:34:22.828,1355,2013-03-27 20:07:13.607,1,1354,1,0.0007380073800738007,45500.0,45500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,18473,2013-03-27 23:30:10.240,1354,2014-11-02 04:42:50.127,585,245,11,0.00812407680945347,143800.0,13072.7272727,4,1,1,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,2013-03-28 03:01:00.243,2013-05-28 20:08:47.280,213,68,1,62,9,0.00664697193501,692497,76944.11111111111,1,5,2,0,0,0,0,0,0,0,0,1,0,0,0
96,18860,2013-03-29 13:33:43.930,1352,2013-08-20 19:01:26.994,145,1208,2,0.0014792899408284023,47400.0,23700.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,18894,2013-03-29 17:51:59.086,1352,2015-09-11 14:46:21.257,896,456,1,0.0007396449704142012,99.0,99.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,19936,2013-04-03 16:43:44.433,1347,2014-10-10 03:05:04.924,555,145,3,0.0022271714922048997,45370.0,15123.3333333,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2014-10-02 20:36:16.993,2014-10-03 04:00:16.362,52,5,548,548,23,0.0170749814402,202300,8795.652173913044,9,2,1,0,0,2,0,0,0,0,0,9,0,0,0
99,20192,2013-04-08 17:39:10.670,1342,2016-02-13 20:25:52.341,1042,18,2,0.0014903129657228018,29500.0,14750.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20257,2013-04-09 22:20:55.871,1341,2013-04-09 22:25:31.542,1,1341,1,0.0007457121551081282,2000.0,2000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20689,2013-04-19 04:58:07.058,1331,2013-04-19 05:14:31.347,1,1331,1,0.0007513148009015778,11900.0,11900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,20801,2013-04-21 16:44:58.603,1329,2015-04-15 02:48:05.661,724,605,1,0.0007524454477050414,629.0,629.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,20818,2013-04-22 00:14:46.608,1329,2015-02-16 01:55:08.924,666,664,1,0.0007524454477050414,35000.0,35000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,20847,2013-04-22 18:09:00.175,1328,2016-01-29 17:02:40.418,1012,316,1,0.0007530120481927711,15000.0,15000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013-05-16 16:33:10.118,2013-05-27 02:49:06.893,47,9,24,35,140,0.105421686747,11120187,79429.90714285715,38,24,17,0,4,0,0,7,0,0,22,28,0,0,0
105,21033,2013-04-26 02:32:53.476,1324,2014-04-11 12:34:59.500,351,37,31,0.023413897280966767,1445625.0,46633.0645161,10,1,2,13,0,2,2,3,7,0,0,0,1,0,0,0,0,0,0,1,2014-02-22 00:22:07.983,2014-03-05 12:16:20.877,32,13,302,314,61,0.0460725075529,2053500,33663.934426229505,30,3,5,16,0,0,0,2,1,0,2,2,0,0,0
106,21043,2013-04-26 04:14:38.533,1324,2015-04-13 21:04:21.770,718,214,3,0.0022658610271903325,200000.0,66666.6666667,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2014-12-02 19:40:24.580,2015-01-16 06:50:21.162,739,694,586,631,1,0.000755287009063,305000,305000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107,21157,2013-04-29 19:37:48.728,1321,2014-12-07 21:16:19.383,588,734,1,0.000757002271006813,68850.0,68850.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,21302,2013-05-03 14:36:03.314,1317,2014-04-21 12:43:39.347,353,100,11,0.008352315869400152,180037.0,16367.0,3,0,0,7,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,21429,2013-05-07 14:28:28.217,1313,2013-05-07 14:31:29.257,1,7,11,0.008377760853008377,163519.0,14865.3636364,2,1,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,21495,2013-05-08 20:25:15.609,1312,2013-05-08 20:31:44.061,1,1312,1,0.0007621951219512195,145000.0,145000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,21506,2013-05-09 01:21:10.252,1312,2013-06-09 04:12:30.892,32,164,39,0.02972560975609756,1150278.0,29494.3076923,17,0,0,29,0,2,1,6,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,21515,2013-05-09 04:30:59.700,1311,2016-02-26 04:55:56.847,1024,18,3,0.002288329519450801,155600.0,51866.6666667,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-04-14 16:14:32.515,2015-04-20 17:06:53.523,27,12,706,712,35,0.0266971777269,4342900,124082.85714285714,3,12,14,1,0,0,0,2,1,0,1,1,0,0,0
113,21614,2013-05-10 18:52:21.145,1310,2014-10-13 17:12:02.478,521,789,1,0.0007633587786259542,32000.0,32000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,21682,2013-05-13 01:09:22.426,1308,2014-05-26 00:09:51.636,378,211,4,0.0030581039755351682,139500.0,34875.0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2016-02-15 15:42:59.724,2016-02-17 07:22:25.935,217,214,1009,1011,4,0.00305810397554,39000,9750.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,21783,2013-05-15 17:02:13.401,1305,2015-03-17 18:38:40.437,672,58,2,0.0015325670498084292,152784.0,76392.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,21887,2013-05-18 16:05:20.032,1302,2015-04-20 21:55:56.655,703,600,1,0.0007680491551459293,999.0,999.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013-06-28 01:09:40.599,2014-11-16 11:57:50.159,1262,755,41,547,1,0.000768049155146,20000,20000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117,22020,2013-05-23 00:02:52.981,1298,2015-01-17 12:00:29.697,605,693,1,0.0007704160246533128,1400.0,1400.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013-05-23 00:07:59.597,2013-07-02 19:38:29.118,1298,1257,1,41,1,0.000770416024653,75000,75000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,22075,2013-05-24 15:23:39.593,1296,2013-05-24 15:25:22.081,1,1296,4,0.0030864197530864196,8000.0,2000.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,22260,2013-05-30 02:35:38.298,1290,2014-11-18 23:39:26.083,538,11,8,0.006201550387596899,52798.0,6599.75,6,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2013-06-29 19:49:50.160,2013-09-24 21:25:18.573,32,10,31,118,355,0.27519379845,7578376,21347.538028169016,319,8,17,2,0,1,0,0,0,0,0,8,0,0,0
120,22372,2013-06-01 16:07:49.531,1288,2014-03-27 15:10:12.949,299,24,7,0.005434782608695652,280678.0,40096.8571429,2,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2014-02-02 14:39:03.419,2014-02-04 21:27:23.589,83,12,246,249,54,0.0419254658385,2753900,50998.148148148146,15,10,15,10,0,1,1,1,0,0,0,1,0,0,0
121,22455,2013-06-04 03:28:39.505,1285,2013-12-14 00:28:58.200,193,296,4,0.0031128404669260703,52693.0,13173.25,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,22544,2013-06-06 14:17:25.977,1283,2013-06-06 14:21:18.390,1,1283,1,0.000779423226812159,1500.0,1500.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,22546,2013-06-06 16:34:40.825,1283,2013-06-06 17:25:21.919,1,1283,1,0.000779423226812159,10000.0,10000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,22562,2013-06-06 20:44:59.397,1283,2013-06-27 18:49:53.481,21,1262,1,0.000779423226812159,85000.0,85000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013-06-07 19:43:41.765,2013-06-09 23:40:54.820,1060,1054,1,4,19,0.0148090413094,1651500,86921.05263157895,3,12,3,0,0,0,0,0,0,0,1,0,0,0,0
125,22607,2013-06-07 21:32:55.872,1282,2013-12-18 16:20:29.158,194,82,4,0.0031201248049922,182900.0,45725.0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,22612,2013-06-07 23:17:11.405,1282,2013-12-22 00:40:22.815,198,1085,1,0.00078003120124805,300.0,300.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,22658,2013-06-08 19:37:06.332,1281,2014-10-01 18:45:10.396,480,18,28,0.02185792349726776,1148495.0,41017.6785714,1,2,0,18,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2014-08-15 15:49:19.096,2014-08-15 22:53:52.057,48,17,433,434,48,0.0374707259953,1547500,32239.583333333332,36,9,3,0,0,0,0,0,0,0,0,0,0,0,0
128,22757,2013-06-10 23:55:31.360,1279,2013-06-11 00:26:02.914,1,1004,2,0.001563721657544957,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,22815,2013-06-11 20:40:28.874,1278,2013-06-11 20:42:20.969,1,1278,1,0.000782472613458529,7999.0,7999.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,22947,2013-06-14 01:14:32.090,1276,2016-05-09 02:17:37.128,1061,10,8,0.006269592476489028,287655.0,35956.875,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-03-29 18:57:38.187,2015-05-11 18:09:22.722,56,17,654,697,10,0.00783699059561,434000,43400.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
131,22954,2013-06-14 05:18:32.539,1275,2013-06-17 11:37:49.238,4,1272,1,0.000784313725490196,22500.0,22500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,22993,2013-06-15 01:23:29.925,1275,2014-06-26 17:23:44.081,377,154,28,0.02196078431372549,685599.0,24485.6785714,0,1,0,20,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,2013-06-29 18:32:27.664,2013-07-23 19:09:38.486,163,99,15,39,78,0.0611764705882,1747100,22398.71794871795,62,2,2,1,0,0,0,0,0,0,0,11,0,0,0
133,23161,2013-06-19 01:00:32.593,1271,2016-06-20 18:31:31.037,1098,132,5,0.003933910306845004,119099.0,23819.8,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,2013-06-19 01:14:26.934,2013-08-16 01:48:11.953,123,25,1,59,16,0.0125885129819,337500,21093.75,11,1,1,0,0,1,0,1,0,0,0,0,1,0,0
134,23179,2013-06-19 14:19:49.043,1270,2015-05-25 01:02:39.317,705,195,3,0.002362204724409449,115097.0,38365.6666667,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,23272,2013-06-21 03:02:38.052,1268,2013-06-21 04:05:04.380,1,742,4,0.0031545741324921135,41000.0,10250.0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,23287,2013-06-21 11:55:37.877,1268,2013-06-22 17:41:51.038,2,44,2,0.0015772870662460567,16500.0,8250.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-11-04 20:32:01.649,2016-04-08 20:06:18.217,30,17,867,1023,17,0.0134069400631,1102500,64852.94117647059,7,4,0,0,0,0,0,0,0,0,0,6,0,0,0
137,23447,2013-06-25 13:50:05.722,1264,2013-06-25 14:29:01.700,1,371,6,0.004746835443037975,141596.0,23599.3333333,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015-02-24 21:11:29.101,2015-02-28 00:10:05.314,6,5,610,613,12,0.00949367088608,249000,20750.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,23478,2013-06-25 22:13:59.067,1264,2013-06-26 00:47:21.919,1,1264,1,0.0007911392405063291,7000.0,7000.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,23537,2013-06-26 21:03:14.546,1263,2016-06-05 03:36:07.066,1075,188,1,0.000791765637371338,5500.0,5500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-04-19 23:18:36.459,2015-04-23 00:58:39.544,601,598,663,666,1,0.000791765637371,115000,115000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
140,23854,2013-07-03 00:03:02.950,1257,2013-07-27 22:09:08.512,25,1232,1,0.0007955449482895784,42500.0,42500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,23885,2013-07-03 15:43:27.859,1256,2013-07-03 15:46:57.311,1,1256,1,0.0007961783439490446,9000.0,9000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,24013,2013-07-05 22:10:43.566,1254,2016-11-15 17:54:46.153,1229,25,1,0.0007974481658692185,38819.0,38819.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,24570,2013-07-16 02:36:26.989,1243,2013-07-19 22:28:08.972,4,42,9,0.007240547063555913,946300.0,105144.444444,2,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2013-08-23 06:18:26.137,2013-10-20 18:53:54.520,100,45,39,97,36,0.0289621882542,8299695,230547.08333333334,1,21,3,0,0,0,0,2,1,1,6,1,0,0,0
144,24604,2013-07-16 20:48:28.427,1243,2013-07-16 22:27:45.354,1,1243,1,0.0008045052292839903,9000.0,9000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,24644,2013-07-17 17:59:42.490,1242,2015-10-19 14:48:52.517,824,206,6,0.004830917874396135,6450.0,1075.0,6,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2013-07-23 17:52:42.348,2013-09-11 20:09:23.197,93,45,6,57,40,0.0322061191626,5326297,133157.425,0,21,6,0,0,2,1,5,0,2,2,1,0,0,0
146,24657,2013-07-17 22:20:04.139,1242,2013-07-18 21:39:39.475,1,537,22,0.017713365539452495,551198.0,25054.4545455,3,1,0,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2014-02-24 00:00:52.824,2014-02-26 14:58:56.395,403,373,222,224,11,0.00885668276973,324700,29518.18181818182,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0
147,24875,2013-07-22 22:05:39.556,1237,2015-08-21 20:45:31.724,760,106,5,0.004042037186742118,18761.0,3752.2,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,24876,2013-07-22 22:07:20.206,1237,2013-07-23 19:31:56.652,1,1185,2,0.0016168148746968471,16200.0,8100.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,24888,2013-07-23 02:42:19.386,1236,2013-09-09 00:54:37.133,48,663,3,0.0024271844660194173,31005.0,10335.0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013-07-24 20:59:39.854,2013-07-25 14:54:23.034,730,730,2,3,31,0.0250809061489,276300,8912.90322580645,29,0,0,1,0,1,0,0,0,0,0,0,0,0,0
150,24909,2013-07-23 15:53:53.101,1236,2013-11-19 20:54:13.314,120,1117,1,0.0008090614886731392,44000.0,44000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,24926,2013-07-23 19:49:55.606,1236,2015-02-06 00:24:11.419,563,196,7,0.0056634304207119745,98876.0,14125.1428571,5,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-05-27 15:15:36.120,2016-05-27 18:19:30.848,191,191,1039,1039,3,0.00242718446602,13999,4666.333333333333,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
152,24979,2013-07-24 22:02:51.141,1235,2013-07-24 22:02:51.676,1,685,2,0.0016194331983805667,53800.0,26900.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,25022,2013-07-25 22:20:45.003,1234,2013-07-26 10:39:44.016,1,1233,1,0.0008103727714748784,23000.0,23000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,25028,2013-07-26 01:19:38.452,1234,2013-07-26 01:19:38.768,1,1234,1,0.0008103727714748784,2320.0,2320.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,25057,2013-07-26 19:57:54.733,1233,2013-07-26 19:57:55.178,1,1233,1,0.0008110300081103001,17000.0,17000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,25166,2013-07-29 06:41:06.858,1230,2013-07-29 11:35:14.480,1,687,2,0.0016260162601626016,605000.0,302500.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,25386,2013-08-01 15:34:13.613,1227,2013-08-01 15:34:13.858,1,1227,1,0.0008149959250203749,4999.0,4999.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,25422,2013-08-01 22:57:47.947,1227,2013-08-02 01:54:00.113,1,103,11,0.008964955175224124,476499.0,43318.0909091,5,2,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2014-02-15 19:27:53.173,2014-08-01 22:00:33.227,615,599,198,365,4,0.00325998370008,445000,111250.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
159,25644,2013-08-05 01:05:01.326,1224,2016-06-16 22:51:21.495,1047,177,1,0.0008169934640522876,13899.0,13899.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,25674,2013-08-05 17:19:59.637,1223,2016-10-18 06:00:33.146,1170,27,2,0.001635322976287817,144779.0,72389.5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,25720,2013-08-06 03:49:40.554,1222,2013-08-25 04:34:18.838,20,1146,6,0.004909983633387889,6889.0,1148.16666667,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,25878,2013-08-07 20:59:06.172,1221,2013-08-08 01:36:55.632,1,825,2,0.001638001638001638,120500.0,60250.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
